run,tow_speed_nom,TSR_nom,num_revs,water_dens,Re_c,lead_lag,flapwise,thrust,torque,mean_tow_speed,std_tow_speed,mean_TSR,std_TSR_per_rev,mean_CP,std_CP_per_rev,mean_CT,std_CT_per_rev,mean_CQ,std_CQ_per_rev,mean_CMx,std_CMx_per_rev,mean_CMy,std_CMy_per_rev,std_omega_per_rev,TSR_p,CP_p,CT_p,U_inf_p,Re_c_p,sys_unc_CP,unc_CP,exp_unc_CP,sys_unc_CT,unc_CT,exp_unc_CT,sys_unc_CQ,unc_CQ,exp_unc_CQ,sys_unc_CMx,unc_CMx,exp_unc_CMx,sys_unc_CMy,unc_CMy,exp_unc_CMy,DOF_TSR,DOF_CP,DOF_CT,DOF_CQ,DOF_CMx,DOF_CMy
10,1.4,4,24,996.670014180705,300660.348057688,12.9673866229093,53.9106316629673,553.254089596775,40.9804526295445,1.3999762087611,0.00024731732790689,4.00008454631335,0.000427671596068331,0.427397078858617,0.00354067823246207,0.721237641846835,0.00349731573595228,0.106846275604802,0.000883547985503026,0.0338075434249631,0.000447622703065062,0.140557888023959,0.000653643860111289,8.81526407739297e-05,3.89045492456253,0.393210585648269,0.682245718720463,1.43942631554877,301628.918190765,0.00481216396287306,0.00486846823725233,0.00900240320125731,0.0029793263836323,0.00306727529889246,0.00893187686872747,0.00120301860061434,0.00150394561293341,0.00278103690331918,0.000118857014093346,0.000151124315322776,0.00026201511610215,0.00111848238394959,0.00112675593764864,0.00208773155839532,26.1589989761288,8.36350195637429,8.93476046896464,8.36217571510115,18.0560440421123,8.22872457235599
11,1,4,25,996.670680602432,214743.288414323,6.40396817241599,26.9731925805933,277.350951119597,20.2904048987412,0.999953895893949,0.000209574633495562,4.00020243052469,0.000637382806091334,0.414793875368901,0.0035762736289959,0.708678744794527,0.00352893342313119,0.103688121874932,0.000895260016254464,0.0327463644122023,0.000703713017604429,0.137840174057008,0.000750782856188891,8.57950081297902e-05,3.89786163072896,0.383765280662781,0.672881061031573,1.0262083120738,215386.815823336,0.00943267741511074,0.00946088308574329,0.0175670235363104,0.00583981137666717,0.00588407064690287,0.0175281482655627,0.00235805192193703,0.00252889201046868,0.00469564262585929,0.000232972904755427,0.000273697292912989,0.000481419273786133,0.00219235119747566,0.00219770112324686,0.00408180424881553,27.0403581375994,8.09217184347115,8.23482686010051,8.09242738807663,14.2712276893986,8.07517333136724
12,1.2,4,19,996.669596065874,257717.984500978,9.40399659389436,39.2845324051166,403.900744507222,29.7499491054492,1.19992519317577,0.00023011959330357,4.0002604409794,0.000696752300850271,0.422350599358337,0.00367739811939009,0.716729920076674,0.00386794512830646,0.105581180817505,0.000919842345389453,0.0333865905955375,0.000665119926950363,0.139421120158416,0.000948413779493684,6.64329074725499e-05,3.89407858506941,0.389603139100872,0.679185527263042,1.2326441743625,258520.765599049,0.00655077814493348,0.00660787305838433,0.0122364865908379,0.00405556208049438,0.00415677163535761,0.0121483713193682,0.00163759109117703,0.00189071960641193,0.00350122537248675,0.000161792248459632,0.000225285705905452,0.000387548283596693,0.00152251734618596,0.00153884068822027,0.00284698196045025,19.0741148716486,8.26656621143405,8.77538984376478,8.26688717636639,21.130681826556,8.32855940017084
13,1.8,4,19,996.667292717689,386665.802355562,21.9113186250539,90.1017215210218,925.584468158764,69.2368438370013,1.79999087939697,0.000196725791629922,4.00003685914543,0.000511180307016669,0.43680923957812,0.00486208513209769,0.729910151875286,0.00473559099230159,0.109200961062473,0.00121698675787188,0.0345582975477329,0.000416495844376258,0.14210601534731,0.000859662005624091,6.76429962767234e-05,3.88186378496677,0.399227741695772,0.687419743307297,1.85478684017635,388013.451111887,0.0029109643153672,0.00312842443703202,0.0056469444761901,0.0018022723504416,0.00211992090129189,0.0055088502183417,0.00072773672710944,0.00144669915477391,0.00261121041074415,7.18997458268548e-05,0.000121682900853457,0.000207648829816987,0.000676598696113155,0.000706287755505596,0.00128865340448018,18.8903882534188,10.4219087225014,14.0460232655465,10.4278999587596,25.6510862479807,9.38707263267301
14,1.6,4,22,996.670252307563,343604.927685547,17.0923189329354,70.7241094609557,725.811918078146,53.9678374917982,1.59998544113366,0.00019945061363113,4.00006461173886,0.000586351949130958,0.430918220727645,0.00315667627594739,0.724411632790674,0.00310063575201382,0.107727342964995,0.000795179441238552,0.0341202420330538,0.000216794081097629,0.141174704761738,0.000580666605876508,7.20527195757375e-05,3.88678990016473,0.395336611370854,0.683964457475531,1.64661463746855,344750.293195358,0.00368423714499229,0.00374808062157601,0.00691310914590598,0.00228101128537005,0.00237924762247832,0.00683949179400262,0.000921046414169978,0.00122912442706105,0.0022667793026387,9.09985048942266e-05,0.000102561238234266,0.000182366237715276,0.000856324459491967,0.000865648583862016,0.00160133169623006,22.1479948353285,8.53918854010588,9.37506862390168,8.54752668284124,12.3472452209828,8.33651351789922
15,1.7,4,20,996.668635681505,365135.786652145,19.3428657589987,80.0365665736066,821.178630988278,61.1433683586668,1.69997421179429,0.000255101623022765,4.00013983179421,0.000651677575537817,0.432487797347027,0.00385341046251592,0.726039206065046,0.00385501927653837,0.108117884654329,0.0009667723947473,0.0342021243422676,0.000358081918390308,0.141526671052088,0.00056981433792672,9.06161443343112e-05,3.8848051902851,0.396146729572861,0.684775506136325,1.75044415988392,366381.86986831,0.00326360142431866,0.00338121406934561,0.00618769941009242,0.00202057813040864,0.00220565251430109,0.00607109900706167,0.000815886282877376,0.00128433303129221,0.00235012164288753,8.06088112967923e-05,0.000115092751839451,0.000197477884119575,0.000758553959637846,0.00076973565057873,0.00142143907252144,19.6850856358226,9.13546726870382,11.0232543421077,9.14371071673296,22.3950263245735,8.45495746684405
16,1.9,4,19,996.667170853698,408151.686228091,24.1783488365034,99.9518408781798,1025.88365384273,76.4708553061368,1.89997105437224,0.000221002329773644,4.00006146247246,0.000550814213965816,0.432998713408172,0.00644856736697552,0.726091640475645,0.00630738040196141,0.108248036858616,0.00161478985872184,0.0342320390703888,0.000474666309649553,0.141484495168616,0.00103249528084179,8.80407132576842e-05,3.88098840251313,0.395470094178187,0.683506734028549,1.95826428893376,409583.970062839,0.00261269163304808,0.00302264469679893,0.00534240603390492,0.00161758542713614,0.00219698700988298,0.00521092557595345,0.000653162135804676,0.00178298366401158,0.00315104430762732,6.45318613131087e-05,0.000129156796560084,0.000220379386178949,0.000607264481563889,0.000654213234656887,0.00117990900861948,18.6911716342136,13.3427739314768,20.1824177542667,13.360414308868,25.7242169567645,10.5114171406056
17,1.1,4,23,996.669851587735,236235.511353044,7.80759356467375,32.8479856323471,336.990795932444,24.7103347313826,1.09993807473084,0.000199000858923155,4.00023074244268,0.00066922085829198,0.417519663582076,0.00574055321261891,0.711668726440242,0.00545213119480712,0.104373309486418,0.0014354351541472,0.032965638969491,0.00065136539573547,0.138738262415726,0.00102246285898665,5.64586675583277e-05,3.89628793402443,0.385811292596657,0.675164940504439,1.12928155614434,236955.237022536,0.00779582134131989,0.00789130770265051,0.0145884737799279,0.00482639357201685,0.00496439771422207,0.014483737277923,0.00194884463008595,0.00243969821633442,0.00451019897465033,0.000192543719078639,0.000237399234260791,0.00041376213641603,0.00181189901548154,0.0018249650959137,0.00338174445153193,23.994585898764,8.37995634082911,8.90238817019885,8.38015813917928,16.4600467160114,8.22248358368213
18,2,4,15,996.667654452728,429614.736223097,26.8941572730598,110.878491859249,1138.40606067941,84.9561896967189,2.00005135225377,0.000191548369854228,3.99996903996949,0.000585900672917142,0.434119357688337,0.00412772334098543,0.727132198360318,0.00411357213288317,0.108531167873793,0.00103472244999163,0.0343470766953604,0.000372319951901638,0.141645514757354,0.000782007958520761,7.89762782804997e-05,3.87847361138241,0.395750784896731,0.683631079037301,2.06270411738413,431161.6388733,0.00235766536323976,0.00260299694706547,0.00466213895143066,0.00145975114982258,0.00182744363923629,0.00454229378778365,0.000589430337362398,0.0012225194110128,0.00218930833938133,5.82352379651985e-05,0.000115294947156007,0.00019831904982393,0.0005480111336236,0.000586512896170947,0.00106079736310903,14.3412859923474,11.3331657389078,16.1294611323762,11.3509788977245,21.1711497896704,10.2119540744328
19,1.8,4,19,996.666543905425,386694.216700197,21.7507397384711,89.8353887239455,921.883344834269,68.7557855155064,1.80001248736096,0.000200621326487199,3.9999705281959,0.000580955251164825,0.433768637352034,0.00534495417258379,0.726985490905424,0.00548413754756816,0.108441982804053,0.00133691166305164,0.0343028212998697,0.000352044754630143,0.141685964626416,0.00103079296338576,9.89679820184798e-05,3.88260216521184,0.396694748238437,0.684948541485168,1.85442561288934,388031.238672768,0.00291085945925804,0.00317178871156823,0.00569911648474185,0.00180223039804432,0.00221786163252163,0.00553740625917653,0.000727719798454569,0.00155441473431076,0.00279292521637708,7.18980698879803e-05,0.000109793617864516,0.000187854326905341,0.000676582957565344,0.000718883977108568,0.00130284813364598,18.6922175789139,10.938141069008,16.007912840901,10.9411186688731,23.9669478762283,10.0076551673106
20,1.1,4,22,996.669495914041,236243.761186311,7.82444700904618,32.9267166359424,338.223665553837,24.8227460299167,1.09995066709636,0.000201883338068719,4.00020299304466,0.000649963281229054,0.41938884885071,0.00370214281107176,0.71425890008071,0.00379072353683666,0.104844841392475,0.000921951830072752,0.0330390814761494,0.000412309695255348,0.139070833084752,0.000580792878065396,6.30049377985954e-05,3.89561886183448,0.387346973719153,0.677398950739339,1.12948060546363,236969.342233556,0.00779555167872879,0.00783730094114625,0.0145358530107927,0.00482628482040502,0.00489666122136864,0.0144733508823314,0.00194880070668709,0.00216524717576661,0.00401596559499511,0.000192539380290612,0.000212524391543316,0.000380178283337412,0.00181185817873031,0.00181628547713784,0.00337341658590958,22.9357327724177,8.1645388354777,8.45241678563292,8.16327781005491,11.4924381436866,8.07483680597688
21,1.9,4,19,996.666821580192,408165.650340164,24.2944005710624,100.146556644461,1027.33184079377,76.6803245222545,1.8999827690686,0.000218445381517076,4.0000324493451,0.00061752404338222,0.434185642522635,0.00586084858365702,0.727116911852614,0.00577660877027856,0.108545453058914,0.00147105510188017,0.0343897608273055,0.000526716268972304,0.141762720488587,0.00100657603122666,0.000116846298723317,3.88067578743112,0.396466957268212,0.684371536955067,1.95841991080165,409601.407260857,0.00261264175123659,0.00295536884975662,0.00525279090575149,0.00161756605971199,0.00211432374426633,0.00511562344517694,0.000653154311697204,0.00164646167972588,0.00292570272040876,6.45310905798132e-05,0.000139917979490648,0.000238951426045216,0.000607257207766412,0.000651958545101514,0.00117722524330497,18.5514539521377,12.4118948797954,18.616212111233,12.4475142516452,25.131762753819,10.3845169079418
22,1.5,4,24,996.66769617596,322206.090034112,15.0140486359648,62.1206227394443,637.700426033537,47.3924288670101,1.49995087429892,0.000263820463052488,4.00014075099117,0.000813571259890761,0.430525366005149,0.00247860330296069,0.724157380364327,0.00251896316396614,0.107630359387388,0.000613737180676221,0.0340939709303782,0.000267652012207662,0.141095037139721,0.000435252275064387,9.52153668259241e-05,3.88840831205043,0.395447208711404,0.684267859000676,1.5430515869883,323266.564751102,0.00419210805895371,0.00422384629900993,0.00782558815984197,0.00259541275423745,0.00264802654010444,0.00778014442623154,0.0010479983683292,0.00122120883068309,0.00226270710373286,0.000103541205250921,0.000117624229774236,0.000208640984151343,0.000974355465357335,0.000978573089825343,0.00181584230544029,23.8164176802046,8.23414436614391,8.6356672626177,8.22968919646681,12.7316168050553,8.13338943532642
23,1.3,4,23,996.668913856066,279213.600158116,11.1907881257635,46.5383972660544,477.874185047574,35.4323267817046,1.2999511211437,0.000221070969576124,4.00016007554256,0.000529531797043406,0.428570541671109,0.00230503609536373,0.722497583394361,0.00232552736604937,0.107138462373315,0.000577211504545161,0.0338464076921526,0.000350104129688246,0.140721772639205,0.000403320517565802,6.15992255909008e-05,3.89141861417099,0.394560912198765,0.683750348688315,1.33627684156607,280105.369733632,0.00558131399598793,0.00560290769349741,0.0103991248669589,0.00345545896088049,0.00349084779620274,0.0103676253785966,0.00139527584232902,0.00151496271569338,0.00281178764304339,0.000137851798948966,0.000156762922918207,0.000278030912813795,0.00129722965715921,0.00130007644311924,0.00241494130298809,24.2622757365139,8.11892948703745,8.3170115353508,8.11933290264308,12.7515548278723,8.06733434280644
24,1.7,4,21,996.667461699513,365177.716798195,19.3605714615941,79.9069515811201,820.613752693245,61.1565296367449,1.6999652200804,0.000217579598671319,4.00008361898712,0.000581292460830325,0.432565451686468,0.00403873272406183,0.725534168778627,0.00383258370023243,0.108138976014008,0.00101259387968358,0.0342331907573256,0.000317803377914439,0.141298599689114,0.000625100256035849,8.70344457319053e-05,3.88488697172456,0.396259587714775,0.684347217376435,1.7503734546678,366415.834214104,0.0032636526919499,0.00338629546768947,0.00619290054708669,0.0020206018794814,0.00219482729305081,0.00608917640554592,0.000815895875077169,0.0013199620306649,0.00241375788029724,8.06097594490066e-05,0.000107461075134707,0.00018539856046478,0.000758562876218573,0.00077133336092818,0.00142302035021739,20.9457340369401,9.18975842711538,10.8485224259207,9.19679806490671,19.8707887011621,8.52218941125687
25,1.4,4,24,996.670160631889,300656.271443196,12.9905042840245,53.9851691704177,554.421390866796,41.1136247968618,1.39998088559724,0.000230159771491444,4.0000716907053,0.000436850342416902,0.428778124228253,0.00371537178890816,0.722753491674333,0.00357853382305274,0.107191949389172,0.000929518457738503,0.0338687963290405,0.000479625254135027,0.140754484175181,0.000594764419562489,8.5545801995347e-05,3.89004956176008,0.394361671564446,0.68354154799359,1.43957649358902,301628.370153224,0.00481211788650128,0.00487407959767197,0.00900787666399209,0.00297930605893889,0.00307132594193994,0.00893706904285429,0.00120301038772013,0.00153258082071694,0.00283236611605272,0.000118856203386094,0.000155333682525776,0.000268290044192489,0.00111847474795634,0.00112532927039433,0.00208635241337831,26.0411045218667,8.4005446786668,8.97943122811489,8.40114475334193,19.4279571477166,8.18923032535079
26,1.5,4,25,996.668852477988,322170.946569387,14.9414121388038,62.0501517114276,636.728471793157,47.2658451896654,1.49997061457062,0.000290178436854925,4.00009187134867,0.00075856548954108,0.429467625312074,0.00335115757840514,0.723111412023243,0.00335876629343438,0.107364306236649,0.000839861783812128,0.0339326852726725,0.000299103018879129,0.140930613247375,0.000597325400559141,8.30491662941818e-05,3.88863520671243,0.394559172728677,0.683375950895005,1.54296300466775,323228.162684083,0.00419194788200739,0.00424739383919974,0.00784832759502101,0.00259534141631643,0.00268437175011663,0.00777678152102146,0.00104796956713563,0.00135388269625463,0.00250162671397626,0.000103538357435938,0.000120199003558677,0.000212010439067368,0.000974328688208346,0.000981928185131349,0.00181902397980661,25.0153795324525,8.41240918640417,9.09419033798886,8.41448233951816,13.722686432983,8.24172923799422
27,2,4,16,996.667643132001,429615.912483023,26.9600246929927,111.154385522516,1140.60860092362,85.2418026086639,2.00003857634903,0.000213110447598288,3.99993235188238,0.000515375113775555,0.435555714894182,0.00398466877882061,0.7285352060085,0.00435843999537739,0.108891021169943,0.000998415442003084,0.0344336972367728,0.000363508698101183,0.141994486740331,0.000931844360514072,9.67025804388322e-05,3.87804276460625,0.396938805775717,0.6848105439158,2.06290118292791,431161.114359223,0.00235771298417228,0.0025724144691055,0.00462264276165871,0.00145976983333781,0.00184318417759975,0.00448052657042975,0.000589437876127591,0.00118773985548245,0.0021341373899242,5.82359838682386e-05,0.0001104566342813,0.000189421124714023,0.000548018143359555,0.000598508824440546,0.00107519706401754,15.5025493253248,10.9255440657787,16.6424997269085,10.9387537725494,22.6783852327917,10.9616572916147
