run,tow_speed_nom,TSR_nom,num_revs,water_dens,Re_c,lead_lag,flapwise,thrust,torque,mean_tow_speed,std_tow_speed,mean_TSR,std_TSR_per_rev,mean_CP,std_CP_per_rev,mean_CT,std_CT_per_rev,mean_CQ,std_CQ_per_rev,mean_CMx,std_CMx_per_rev,mean_CMy,std_CMy_per_rev,std_omega_per_rev,TSR_p,CP_p,CT_p,U_inf_p,Re_c_p,sys_unc_CP,unc_CP,exp_unc_CP,sys_unc_CT,unc_CT,exp_unc_CT,sys_unc_CQ,unc_CQ,exp_unc_CQ,sys_unc_CMx,unc_CMx,exp_unc_CMx,sys_unc_CMy,unc_CMy,exp_unc_CMy,DOF_TSR,DOF_CP,DOF_CT,DOF_CQ,DOF_CMx,DOF_CMy
0,0.4,1.5,8,996.725845668384,41641.2032441389,0.35769154683494,1.51486959493122,18.5502297584226,1.330570209684,0.399958045444815,0.000256520441352562,1.5002251976288,0.000225982594094369,0.0637277342799815,0.000601163627446406,0.29592583318794,0.00349022421594408,0.0424851384956775,0.000395212923860329,0.0114181332298924,0.00198398033000524,0.04837893326576,0.00163085464642046,5.22697760302912e-05,1.4888375987572,0.0622875279512069,0.291450378465727,0.403017184863914,41793.3409150598,0.0221104363451475,0.0221116038228047,0.0411166045724985,0.0365010662082741,0.0365248966077802,0.0411054373107898,0.0147387402242108,0.0147447946738544,0.0274180151861603,0.0014561698541954,0.00163790774464253,0.00293118747757695,0.0137030449830042,0.0137169018759517,0.0254955762425758,14.9463802505952,8.00147848829559,8.01828476764869,8.00143803266418,11.4394455953735,8.02832499592275
1,1,3.8,23,996.723809082554,204174.624938295,6.64591340979765,26.2521493273518,271.810335193876,21.1775610423926,0.999945968928858,0.000214925069831352,3.80017699950301,0.000553824889105175,0.411150987872926,0.0038998000556875,0.694519116660693,0.00429453109312917,0.108201350245488,0.00102242788240279,0.0339040790840456,0.000761243771498008,0.13416393608047,0.00132308982090336,0.000199909609349329,3.70618388263908,0.381391273708965,0.660587695834312,1.02530575713457,204821.599230629,0.00896065928377658,0.00899915037927285,0.0166991780268971,0.00583959251091096,0.00591093552265862,0.0166367567175946,0.00235796363537659,0.00257931533326512,0.00478635233345506,0.000232964197830371,0.00028392405066411,0.00049587915692161,0.00219226907302797,0.00221034271121412,0.00409386122347593,25.3365285816747,8.13210604385038,8.37897321592623,8.13112964506277,15.9054485861279,8.25463984902227
2,0.4,1,5,996.730467174106,35027.9092434573,0.301256184419363,1.15620087307255,14.8215866984272,1.05392326946859,0.399950284601162,0.000279142232923513,1.00017392691946,5.9693079030272e-05,0.0336559345994213,0.000510360758966568,0.236345468017457,0.00211479772159335,0.0336569779089033,0.000511191335319734,0.00962984231704736,0.00152504386134851,0.03691197271393,0.000836487955484687,4.30675915143312e-05,0.994308277080046,0.0330672616923379,0.233581439495567,0.402309681959828,35166.665668399,0.0147411431297962,0.0147433516474108,0.0274142676513742,0.0365023132718377,0.0365176254231596,0.0274112074197642,0.0147392438706127,0.0147503205254674,0.0274272198232618,0.00145621960712196,0.00164378077581094,0.0029557696623884,0.0137035132290122,0.0137098943410454,0.0254892911628064,9.63632012333536,8.00383521832492,8.01073743826104,8.00384870163045,10.8504095379165,8.01191909222321
3,0.6,3,22,996.728818523594,100210.371801938,2.68031915369686,8.04064338906486,85.6045476986091,8.70979889930334,0.599948670873931,0.000175571212422996,3.00028694458519,0.000353090273816602,0.370988112975765,0.00464358182809422,0.607636363398498,0.00526780442721192,0.123646830921872,0.00154400377422493,0.0380841282580177,0.000847992419234727,0.114141253987408,0.00114361854934979,6.08476374955457e-05,2.9417469449945,0.349693492929204,0.584155935290867,0.611887493486513,100581.263622466,0.0196526334184347,0.0196787398672987,0.0365696018232949,0.0162220230643776,0.016262701178154,0.036548501459424,0.0065502786146436,0.00673822075188869,0.0125218800583496,0.000647159937658293,0.000673096144911434,0.00122969596177855,0.00608998876180991,0.00609509986200785,0.011329435067608,28.3094763596577,8.04063515607712,8.07680448917738,8.04044015185671,9.27590324000769,8.0256591161082
4,1,4,25,996.727468105026,213539.15261288,6.34588688179697,26.8483300760034,274.75806570011,20.0333579912305,0.999941208939876,0.000202561766061441,4.00008065381309,0.000635262252251912,0.409386454665048,0.00386431816915351,0.702029463294887,0.00369565138783302,0.102360703054544,0.00097183514858458,0.0324600915037338,0.000825693819427882,0.137191757607579,0.00103589949056407,0.000237358443401679,3.8993524604031,0.379231760860822,0.667118260316236,1.02577172118916,214169.140519761,0.00943208281357072,0.00946500885666472,0.0175703863285765,0.00583962675965809,0.00588815058610313,0.0175297028869195,0.00235797740214732,0.00255809961362491,0.00474863608817946,0.000232965538704501,0.000287541366358428,0.000500801201329781,0.00219228191554423,0.00220245589898988,0.00408624766320365,27.058648903193,8.10766508239235,8.2576722488731,8.10895865390443,16.6575484731518,8.14331836482076
5,0.8,2,9,996.730698412278,98791.0242556828,2.00139048181503,7.64003876617121,97.224245908259,6.95489289075425,0.799947754239322,0.000172469416359646,2.00015415879585,0.000107537231781776,0.111079831139675,0.00229538971705899,0.38816359634467,0.00173670417696979,0.0555347700294941,0.00114729727891044,0.0159845865303846,0.00121550300858576,0.0610080013402712,0.000601348565449354,6.59180231811005e-05,1.97867188988642,0.107539039758954,0.379870380570174,0.808632717551281,99154.4980681916,0.00736925126356627,0.0074138023934902,0.0137487001811231,0.00912450085594205,0.00914513715287345,0.0137720621893758,0.00368437548686244,0.00388013532691341,0.00719561890360331,0.000364011920783175,0.000563192350762485,0.000983955451316383,0.00342547344970553,0.00343206510235215,0.00637646679851457,15.7732250235214,8.17246188980157,8.06440267430914,8.17236584839465,15.8198703131729,8.05478778312495
6,1.4,4.1,24,996.727088335657,305618.174563623,12.6489846888971,54.3253514329955,554.405257920279,39.8306864405331,1.39996291941049,0.000267861667883599,4.1000851151151,0.000531841166620404,0.425772898640466,0.00260293778555033,0.722696323864189,0.0030235270703663,0.103843000585995,0.000630410351948742,0.032976129739376,0.000275978096594079,0.141635194738241,0.000600947475094231,9.64363454804665e-05,3.9873275564056,0.3916022145998,0.683492776230295,1.43955244368294,306561.758274299,0.00493231190959278,0.00496208407700111,0.00920007571470453,0.00297921236177697,0.00304518836974434,0.00913242109741488,0.00120297253895245,0.00136449226840148,0.00252997268807931,0.000118852452675529,0.000132050671509544,0.000235699837435497,0.00111843957846021,0.00112543713155965,0.0020864242836812,25.1260063322233,8.18636105925876,8.69581033514127,8.18375605773139,11.7912972774002,8.19321243520787
7,0.8,6,38,996.732118357407,247980.862604851,2.254247253971,19.3797242062904,180.629411786364,6.47946966903311,0.799936019843816,0.000168325326801487,6.00051297176273,0.000875775453245121,0.310462185123593,0.00632231836887487,0.721188016632264,0.00592336131906011,0.0517385575825998,0.00105556463115514,0.0180005450258577,0.000795800797781143,0.154749878720079,0.0012353618001996,4.49616527039804e-05,5.84458223705646,0.286882458828338,0.684193102384774,0.821277940657489,248340.505142288,0.0221086342273144,0.0221330527463273,0.0411346010174878,0.00912475871982366,0.00917657330502278,0.0410415156273053,0.0036844783235459,0.00383662757794303,0.00713041378114092,0.000364022096507674,0.000386818140081119,0.000700359425144793,0.00342556952940484,0.00343158462728663,0.00637556953829627,42.6486084441478,8.03446124441468,8.17819758166543,8.03458764941726,10.1042693720371,8.05483276544753
8,0.8,2.5,14,996.733490579201,115719.575338471,4.90728621162401,11.8755628843838,133.509797847431,16.0810806159431,0.799955548250747,0.000166284890362926,2.50015822395139,0.000239880983013816,0.321037340640907,0.00265487384118895,0.533025156653709,0.00299089713449867,0.128405204348876,0.00105913978895274,0.039179954530678,0.000452763223731897,0.094823337257991,0.000569220883931839,7.17303872272738e-05,2.45938524395689,0.305585508898661,0.515781599004377,0.813217631385327,116194.672395557,0.00921122484174792,0.00924060843493258,0.0171572366738786,0.0091242986383466,0.00916192874811338,0.0171496910518744,0.00368429365640473,0.00384474802617155,0.00713868205909381,0.000364004082689252,0.000385055557984462,0.000699403564838102,0.00342539722542907,0.00342903341830867,0.00637320442726874,20.247164037736,8.09504534157781,8.12297609574624,8.09455259445066,9.79226794270319,8.03157151198045
9,1.4,5.5,33,996.729615311006,399920.514356246,9.04781656882155,60.0132470003265,576.338465122888,27.0120073388722,1.39996986823065,0.000235738021546495,5.50009106004833,0.00180608100227957,0.387325444206613,0.00519858706661864,0.751281650675028,0.00522363771163399,0.0704227345702652,0.000946479551203573,0.0235879688658536,0.00042976142997652,0.156467208009748,0.000916265941389723,0.000113985731864485,5.33830343812762,0.354140957230696,0.707733143901077,1.44239866576283,400693.642816721,0.0066164011524302,0.00667991804357776,0.012363415145197,0.00297917559471773,0.0031190041585595,0.0121666920192106,0.00120295742361908,0.00153978069527396,0.00284984176071569,0.000118850857502873,0.000141057582349871,0.000247274040866733,0.00111842574093562,0.00113009374183818,0.00209078820259204,32.396037964198,8.30139156223967,9.53933113250805,8.30222764489644,15.0064729060157,8.3278609189046
