run,tow_speed_nom,TSR_nom,num_revs,water_dens,Re_c,lead_lag,flapwise,thrust,torque,mean_tow_speed,std_tow_speed,mean_TSR,std_TSR_per_rev,mean_CP,std_CP_per_rev,mean_CT,std_CT_per_rev,mean_CQ,std_CQ_per_rev,mean_CMx,std_CMx_per_rev,mean_CMy,std_CMy_per_rev,std_omega_per_rev,TSR_p,CP_p,CT_p,U_inf_p,Re_c_p,sys_unc_CP,unc_CP,exp_unc_CP,sys_unc_CT,unc_CT,exp_unc_CT,sys_unc_CQ,unc_CQ,exp_unc_CQ,sys_unc_CMx,unc_CMx,exp_unc_CMx,sys_unc_CMy,unc_CMy,exp_unc_CMy,DOF_TSR,DOF_CP,DOF_CT,DOF_CQ,DOF_CMx,DOF_CMy
83,1.7,2,9,996.728380032203,209987.974983454,10.2225082030195,36.2364570289607,467.667823641258,34.898835376461,1.69998246038466,0.000270946730602,2.00010885129353,0.000239999610248239,0.123533759706206,0.00311282717585456,0.41343000731206,0.00310476567076343,0.0617067394344069,0.00153601867144701,0.0180651608223331,0.000590188356519878,0.0640662280231374,0.000649201981356496,0.000934665831736343,1.97442050672133,0.118834822827635,0.402878450081268,1.72210020838232,210913.900782697,0.00163174743168751,0.00196820001756954,0.00347456681447324,0.00202043435965418,0.0022993697474442,0.00350967224608741,0.000815829294044576,0.00182204554441816,0.0032183874821342,8.06030164209383e-05,0.000223689814872293,0.000403068547452707,0.000758500767619406,0.00079246849530686,0.00144747374025541,8.90222477325652,13.5605078002636,11.9276453543116,13.4555675356316,10.6122517024426,9.29377044195545
84,1.9,4.7,23,996.726211524861,469331.449090038,20.7853880161606,106.420070388704,1058.51150776447,64.2476490381727,1.90000682914112,0.000242591811291184,4.69998972238096,0.000760933144451015,0.427399288300289,0.00563171110390444,0.749115619285317,0.00589519619862979,0.0909363190299576,0.00120181880873521,0.0294193183242517,0.000374952852135173,0.150630112967458,0.00107425334174582,7.16112793925051e-05,4.55240432119557,0.388387774229332,0.702807989097263,1.96160357019248,470634.724934943,0.00306955420245374,0.00329602898816035,0.00594893336788446,0.0016174289915675,0.00204835879049397,0.00571977792128032,0.000653098778149399,0.00139160323884685,0.00251132661248429,6.45255432373527e-05,0.000102732584763005,0.000174910437981057,0.000607205704980043,0.000648963969506241,0.00117324457781856,22.5547789882837,10.43175457366,17.7562300175269,10.4467250652288,27.3201497892224,10.256463264528
85,1.9,7.5,35,996.724885310388,729596.49970169,7.90640722484645,113.798345371818,988.314675292676,18.7853977815099,1.90000383547148,0.000235439873301189,7.50001673917582,0.00149659313634931,0.199422265820013,0.00738882383682876,0.699439111003811,0.00795484385754577,0.0265886568577681,0.000985639048731502,0.0111907171206555,0.000395976483222936,0.16107590921203,0.00151036242272905,0.000126863068612874,7.29022242876321,0.183150996340065,0.660856256883,1.9546811787678,730341.350588668,0.00489825940005042,0.00505951303398994,0.00926709260268446,0.00161743562435011,0.00211595391338577,0.00871457506782424,0.000653101544829148,0.0011944032111899,0.00218766197565493,6.4525673523274e-05,9.36763046423358e-05,0.000159537621033944,0.000607208500609676,0.000660148561649097,0.00118557528083167,34.4001310911285,9.0650032560359,20.5672031113513,9.06602484285736,27.0963562497696,10.9975163907438
86,1.8,4,19,996.723787149108,384527.498149591,21.7296712962183,89.6844380018625,920.441691885259,68.6075088813392,1.79999893197711,0.000230714621929252,4.00001614572834,0.000612642179828646,0.432786421021114,0.00328929042887326,0.725796037655826,0.00324459393472115,0.108195866906809,0.000823784617486092,0.0342630218707628,0.00026324341511103,0.141440473205061,0.000584981887660038,6.66440431457228e-05,3.88297192700877,0.395896028586853,0.683942522330313,1.85425620518166,385853.663226118,0.00291076131481398,0.00301224350958098,0.00551534255867572,0.00180215402227406,0.00195770633879127,0.00541777419305938,0.000727688963413747,0.00111617807516673,0.00204359423915943,7.18950230338494e-05,9.49670099635549e-05,0.00016418585273253,0.000676554288766461,0.000690461460448069,0.00127179438618724,18.6233491151802,9.0932511357265,10.8224719032062,9.09720204488715,19.0560508372949,8.63601636522894
87,1.6,3.7,20,996.725864698043,319096.005263095,18.1539244514773,68.061537288173,708.606293886116,57.7556055802218,1.59997356233115,0.000210429012665254,3.70008827437289,0.000495128730846758,0.426563139549473,0.00174214784797948,0.707211301501556,0.00168719583109288,0.115283816839157,0.000472658282481568,0.0362396334481785,0.00015158951289868,0.135855295991085,0.000373111392300635,9.87555144321376e-05,3.59946223421484,0.392699123645007,0.66926831404599,1.64470218940343,320266.478926957,0.003407795079812,0.00343115262157434,0.0063593140704385,0.00228091767414565,0.00231352718934582,0.00633744106446627,0.000921008735753472,0.00104087518275092,0.00192911467553162,9.09948107727905e-05,9.7414047561672e-05,0.000176054215251584,0.000856289361916839,0.000860557043167703,0.0015963801039541,20.3040554287669,8.20985607444635,8.44105292413649,8.21148408071303,10.2908246549485,8.15230046527203
88,1.9,4.3,20,996.724332439219,432979.962322917,22.6956000683436,102.920563341852,1041.91473911763,71.064228286144,1.89997790865068,0.000211171506787194,4.30006393734956,0.000544233930159264,0.432544115124878,0.00572727139392558,0.737403133020404,0.00620936853921625,0.100589778547124,0.00133495126485465,0.0321242978064903,0.000441785704295469,0.145683610087209,0.00111409836534793,9.51638048769546e-05,4.16865272520264,0.39408764532178,0.693021305996478,1.95987217581251,434353.687877531,0.00280845168711715,0.00310061330366325,0.0055477843004809,0.00161748113128807,0.00215534728728313,0.00535240548937242,0.000653119931065637,0.00151738425958396,0.0027146505929351,6.45276649780741e-05,0.000120150602846509,0.00020465140176199,0.000607225301581503,0.000658824469011798,0.00118527412784803,19.7953989648072,11.46418316001,19.6428359054547,11.4803729623886,26.9990036575228,10.7909247663669
89,1.6,1.5,7,996.726035462163,166562.266675976,6.87786675865002,25.0047102139045,339.95395551855,23.7809984831517,1.59992614930409,0.000244278617455635,1.50001266997119,0.000195787212615252,0.0712533532331668,0.000933321093559553,0.339306180549617,0.00197067171894232,0.047480416422341,0.000620980906400537,0.0137237267366505,0.00025053547149574,0.049913600986832,0.000432624290050729,0.000832332347539149,1.48513910892144,0.0691547362746307,0.332610676243123,1.61594929428346,167355.727132308,0.00138160357360765,0.0014331817093049,0.00262632483357736,0.002281049175934,0.00241876893901301,0.0026071600092034,0.000921062931975832,0.00113940500194584,0.00208807904980634,9.09999470357573e-05,0.000136902620282134,0.000241709384479867,0.00085633960320616,0.000874363470613359,0.00161181282927006,6.89086846248564,9.0259318524074,9.65066929001564,9.0219725654883,13.5390514124509,8.5788090911381
90,1.6,3.9,21,996.72522059453,334184.144596833,17.4536304053899,70.0542792554952,722.775025458564,55.4895821364295,1.59996521570153,0.000196188236063965,3.90008786109017,0.000478701404325799,0.431987498472819,0.00276213622908029,0.721344347090574,0.00316714514001906,0.110762224407312,0.000717009766557404,0.0348397640618192,0.000237930637962364,0.139833240502492,0.000511996227613354,6.2866320556974e-05,3.79043711821241,0.396566381687888,0.68135342514942,1.64624942224786,335339.227331704,0.00359205800509865,0.00364477029994906,0.006730723295557,0.00228094311921279,0.00238835548651929,0.00664113606465077,0.000921018918636504,0.0011781697687896,0.00217534400430084,9.09957976516784e-05,0.000105407706617251,0.000186157692376287,0.000856298874421287,0.000863918265341206,0.00159963389476507,21.5444784413403,8.45417120327286,9.50433947486015,8.46560000888331,13.4852597017526,8.27374457018015
91,2,5.5,22,996.723100515122,571687.523446073,18.6409303038175,122.762490650576,1183.23425721326,56.3622176316142,2.00004142647778,0.000187205936065007,5.49985985355337,0.000823608595920929,0.395952953801164,0.00463193925224661,0.755710339372537,0.0045235192081592,0.0719946544919294,0.00084533031080097,0.0238124867737596,0.000245360553205509,0.156808433666772,0.000922613597312107,9.36922016552568e-05,5.3214076490408,0.358647911939642,0.70746535518007,2.06711236432179,572910.613322623,0.0032416617869879,0.0033955899634815,0.00618583752795598,0.00145968479795291,0.00176212128553083,0.00594271131387193,0.000589403258622628,0.00104690367917137,0.00190692345109116,5.8232444801726e-05,7.91060684110982e-05,0.000136142470193151,0.000547986191046694,0.000583800439937358,0.0010567361102202,21.4087637725538,9.522524753573,15.3915788475496,9.53416217031748,20.9290917726644,10.1303138640985
92,1.6,5,26,996.725431792158,418415.072388604,13.704464493844,76.9464519223445,755.925214906225,41.8547042863483,1.59997457824318,0.000187354106854364,5.00008598847034,0.00113908263383811,0.417726257092862,0.00394247657261998,0.754433317615858,0.00371160304572131,0.0835433125450488,0.000788419633094922,0.0273568315782822,0.000332241025266628,0.153589345509614,0.000694289156123217,7.45255373155093e-05,4.8481830958241,0.380799521650589,0.70929016722246,1.65010485628588,419417.977070955,0.00460509848224075,0.00467211482009601,0.00862776669614867,0.00228091635932406,0.00239867032436413,0.00849649050467681,0.000921007832347694,0.0012225895328394,0.00225769898093551,9.09946135127801e-05,0.000112673793062749,0.000196083899462541,0.000856288763502294,0.000867474462905237,0.00160302199877499,25.4562378030808,8.45523878185027,9.68033374279742,8.45516244309498,16.8865183338281,8.40795825793531
